VarX,VarY,clnum
0.4705,0.8249,4
0.50408,0.87299,4
0.40608,0.83987,4
0.47418,0.85475,4
0.41767,0.84613,4
0.47534,0.82935,4
0.49909,0.83323,4
0.48436,0.77712,4
0.45522,0.80558,4
0.45381,0.84643,4
0.46854,0.82668,4
0.56242,0.85091,4
0.46663,0.83534,4
0.52765,0.83393,4
0.50476,0.82072,4
0.46177,0.80504,4
0.49377,0.83492,4
0.48056,0.89115,4
0.5244,0.81766,4
0.49076,0.8863,4
0.49512,0.85738,4
0.46323,0.7937,4
0.501,0.7957,4
0.50075,0.7996,4
0.48579,0.83919,4
0.47615,0.8147,4
0.4752,0.79207,4
0.46358,0.88814,4
0.4908,0.87277,4
0.40555,0.8974,4
0.49956,0.85686,4
0.47592,0.8328,4
0.50212,0.81708,4
0.51733,0.84935,4
0.43553,0.91446,4
0.55858,0.7758,4
0.4471,0.84454,4
0.46691,0.83294,4
0.41211,0.86045,4
0.50561,0.79603,4
0.45877,0.82469,4
0.48663,0.84266,4
0.51014,0.77885,4
0.45607,0.84061,4
0.49054,0.81135,4
0.45533,0.86165,4
0.47427,0.86809,4
0.49205,0.86732,4
0.41882,0.82898,4
0.42477,0.82182,4
0.49914,0.83922,4
0.53813,0.84882,4
0.52233,0.85445,4
0.46888,0.82517,4
0.49817,0.80494,4
0.4416,0.84288,4
0.49039,0.86687,4
0.49458,0.88124,4
0.54116,0.8816,4
0.47538,0.81949,4
0.50224,0.83043,4
0.52673,0.83965,4
0.51235,0.84734,4
0.46221,0.79946,4
0.43868,0.82897,4
0.4632,0.83535,4
0.45462,0.8818,4
0.5051,0.81579,4
0.49156,0.84255,4
0.50967,0.8292,4
0.44722,0.80448,4
0.44437,0.81986,4
0.47156,0.78013,4
0.45136,0.89282,4
0.47222,0.80245,4
0.48341,0.82081,4
0.50375,0.81339,4
0.49764,0.8783,4
0.45899,0.83208,4
0.51716,0.86539,4
0.52316,0.8493,4
0.47344,0.82342,4
0.43619,0.82331,4
0.50421,0.86923,4
0.49034,0.81316,4
0.51954,0.86151,4
0.46191,0.86188,4
0.53817,0.88869,4
0.51533,0.80923,4
0.46717,0.83927,4
0.52969,0.79984,4
0.46087,0.83535,4
0.44418,0.84765,4
0.42406,0.85374,4
0.51311,0.8476,4
0.46643,0.8158,4
0.50976,0.87999,4
0.45553,0.87223,4
0.48338,0.81813,4
0.46711,0.83405,4
0.53012,0.84393,4
0.4977,0.89553,4
0.53905,0.81756,4
0.51546,0.80534,4
0.50897,0.83704,4
0.43458,0.80746,4
0.50887,0.82713,4
0.49482,0.86127,4
0.47495,0.80771,4
0.5021,0.82089,4
0.55978,0.84213,4
0.496,0.90612,4
0.54087,0.85646,4
0.49193,0.87667,4
0.47086,0.86455,4
0.4339,0.83744,4
0.51865,0.84079,4
0.46904,0.8438,4
0.50253,0.84143,4
0.46837,0.92247,4
0.49693,0.8226,4
0.47242,0.78675,4
0.46838,0.87051,4
0.53908,0.81322,4
0.49132,0.81746,4
0.47218,0.87005,4
0.48743,0.82421,4
0.48796,0.82506,4
0.50605,0.90148,4
0.46628,0.86576,4
0.47256,0.78722,4
0.47185,0.8386,4
0.48675,0.84013,4
0.50883,0.86259,4
0.46122,0.82658,4
0.42672,0.80387,4
0.44779,0.81492,4
0.48565,0.81824,4
0.53473,0.87892,4
0.44907,0.88337,4
0.48685,0.83591,4
0.52663,0.82963,4
0.5028,0.8481,4
0.41834,0.82748,4
0.46505,0.82701,4
0.51644,0.80769,4
0.46811,0.86127,4
0.47935,0.87893,4
0.53999,0.86615,4
0.44963,0.84951,4
0.4889,0.83959,4
0.4245,0.8524,4
0.44601,0.83597,4
0.51257,0.868,4
0.46324,0.86887,4
0.49373,0.83682,4
0.48275,0.82621,4
0.47349,0.8947,4
0.50396,0.88564,4
0.50782,0.82048,4
0.46616,0.82844,4
0.47381,0.86312,4
0.49355,0.8398,4
0.46915,0.80288,4
0.46542,0.85924,4
0.48346,0.77124,4
0.41542,0.81475,4
0.49663,0.82782,4
0.52548,0.82312,4
0.50061,0.82722,4
0.50354,0.84065,4
0.47565,0.83207,4
0.52361,0.8376,4
0.49456,0.82942,4
0.45757,0.80433,4
0.45279,0.84762,4
0.51374,0.82733,4
0.51578,0.82075,4
0.51483,0.78764,4
0.48483,0.85691,4
0.4911,0.83049,4
0.51195,0.85713,4
0.46464,0.86157,4
0.47335,0.86098,4
0.4681,0.83235,4
0.44481,0.81721,4
0.42171,0.87559,4
0.4371,0.81609,4
0.48609,0.76601,4
0.52257,0.87337,4
0.49611,0.85679,4
0.46378,0.80434,4
0.41603,0.85023,4
0.52355,0.84427,4
0.48292,0.84389,4
0.47634,0.81289,4
0.50592,0.86795,4
0.50006,0.87537,4
0.4738,0.86403,4
0.46984,0.76047,4
0.48612,0.8202,4
0.47382,0.82425,4
0.51454,0.80403,4
0.46446,0.84825,4
0.43421,0.85441,4
0.45955,0.81736,4
0.49621,0.8462,4
0.49412,0.79561,4
0.49125,0.84954,4
0.45006,0.80527,4
0.50244,0.81098,4
0.46712,0.85713,4
0.49211,0.87484,4
0.42639,0.82,4
0.48108,0.83931,4
0.52391,0.82913,4
0.49614,0.8279,4
0.47486,0.88428,4
0.47045,0.84598,4
0.46325,0.8273,4
0.44359,0.82684,4
0.45061,0.88523,4
0.45297,0.93904,4
0.49118,0.85903,4
0.53141,0.81352,4
0.48047,0.80248,4
0.49598,0.85398,4
0.51625,0.90339,4
0.46515,0.83638,4
0.4605,0.75117,4
0.47107,0.85636,4
0.4719,0.83687,4
0.46247,0.80865,4
0.46919,0.78202,4
0.49136,0.88127,4
0.49536,0.76107,4
0.55072,0.84278,4
0.52083,0.83997,4
0.50959,0.87253,4
0.48092,0.86609,4
0.545,0.81843,4
0.48016,0.87627,4
0.46486,0.80747,4
0.4969,0.82112,4
0.46056,0.83275,4
0.43926,0.84338,4
0.44323,0.83533,4
0.43965,0.8391,4
0.51935,0.84902,4
0.50586,0.78722,4
0.51605,0.87287,4
0.47214,0.76663,4
0.51294,0.81094,4
0.51526,0.87943,4
0.45084,0.82669,4
0.47562,0.81779,4
0.50791,0.8413,4
0.4937,0.82872,4
0.49903,0.86118,4
0.53825,0.87326,4
0.44749,0.88728,4
0.45944,0.81551,4
0.45454,0.81288,4
0.43501,0.82982,4
0.51033,0.85185,4
0.52696,0.87881,4
0.49145,0.78419,4
0.53924,0.85996,4
0.50785,0.84159,4
0.49845,0.85244,4
0.49109,0.89612,4
0.49625,0.82761,4
0.46257,0.81455,4
0.46824,0.84889,4
0.50555,0.87687,4
0.46618,0.85159,4
0.4724,0.87881,4
0.483,0.82452,4
0.51315,0.81597,4
0.48863,0.86079,4
0.45831,0.80848,4
0.54387,0.825,4
0.49332,0.81426,4
0.52163,0.88034,4
0.43182,0.81342,4
0.50997,0.85476,4
0.47683,0.8232,4
0.51047,0.81124,4
0.50212,0.9213,4
0.51,0.76684,4
0.50125,0.85391,4
0.46854,0.84067,4
0.47472,0.83085,4
0.47292,0.81043,4
0.44379,0.86091,4
0.50623,0.84354,4
0.44753,0.80509,4
0.49008,0.83539,4
0.50591,0.81123,4
0.53201,0.84706,4
0.47942,0.82871,4
0.47186,0.79797,4
0.50279,0.84973,4
0.48052,0.80803,4
0.47816,0.82273,4
0.54857,0.82414,4
0.43085,0.81341,4
0.4747,0.82842,4
0.46978,0.87802,4
0.44415,0.84246,4
0.45343,0.79698,4
0.49734,0.88014,4
0.48465,0.80212,4
0.47526,0.80762,4
0.46745,0.85169,4
0.42811,0.87226,4
0.50229,0.84818,4
0.4934,0.81336,4
0.5033,0.86758,4
0.47719,0.85815,4
0.45258,0.76146,4
0.50652,0.83705,4
0.47135,0.83265,4
0.50286,0.81556,4
0.43576,0.85436,4
0.4962,0.85355,4
0.50173,0.80087,4
0.50526,0.85927,4
0.52412,0.84074,4
0.51981,0.80507,4
0.45044,0.81794,4
0.4677,0.88205,4
0.50847,0.81052,4
0.49057,0.89022,4
0.47087,0.86375,4
0.46974,0.76183,4
0.40199,0.83425,4
0.50179,0.8752,4
0.41981,0.79145,4
0.47435,0.81338,4
0.49737,0.8632,4
0.47529,0.88742,4
0.46754,0.84188,4
0.4913,0.88296,4
0.48659,0.79863,4
0.48744,0.82512,4
0.47645,0.86274,4
0.46602,0.82463,4
0.49672,0.8765,4
0.47705,0.83605,4
0.46872,0.82626,4
0.48652,0.81715,4
0.48457,0.84362,4
0.5013,0.85926,4
0.48769,0.81978,4
0.44853,0.85585,4
0.47738,0.84252,4
0.4754,0.80889,4
0.5048,0.77795,4
0.50339,0.83769,4
0.47942,0.82991,4
0.4482,0.82691,4
0.47622,0.86765,4
0.53391,0.85669,4
0.48567,0.84608,4
0.44823,0.84955,4
0.45897,0.81365,4
0.51355,0.85235,4
0.47409,0.88336,4
0.4757,0.8815,4
0.51333,0.88348,4
0.49109,0.82357,4
0.4854,0.84745,4
0.46707,0.81783,4
0.5152,0.84448,4
0.49182,0.8427,4
0.44658,0.81905,4
0.50739,0.80165,4
0.51871,0.83665,4
0.45957,0.86095,4
0.49974,0.89793,4
0.48922,0.85702,4
0.48741,0.78832,4
0.55188,0.87309,4
0.47332,0.79708,4
0.50622,0.81708,4
0.51103,0.84825,4
0.49461,0.85526,4
0.47312,0.81086,4
0.43414,0.80848,4
0.53425,0.8232,4
0.46638,0.81308,4
0.47864,0.8543,4
0.47907,0.84251,4
0.5148,0.86982,4
0.48443,0.84159,4
0.46874,0.80968,4
0.49432,0.8344,4
0.4682,0.81125,4
0.48529,0.87106,4
0.42051,0.80874,4
0.46202,0.80146,4
0.50413,0.84371,4
0.44417,0.83225,4
0.50748,0.77733,4
0.52657,0.84562,4
0.44372,0.78406,4
0.4748,0.7926,4
0.51384,0.90468,4
0.45842,0.84799,4
0.53159,0.84314,4
0.45026,0.85,4
0.5448,0.80683,4
0.51019,0.81812,4
0.47301,0.82491,4
0.48929,0.79052,4
0.42993,0.82467,4
0.50209,0.77261,4
0.47768,0.8729,4
0.49272,0.79461,4
0.42306,0.8843,4
0.52695,0.87373,4
0.51593,0.83316,4
0.49688,0.81948,4
0.48578,0.83717,4
0.44102,0.83535,4
0.48016,0.80098,4
0.50774,0.86263,4
0.48998,0.83,4
0.53827,0.81605,4
0.48542,0.77931,4
0.4617,0.81435,4
0.49663,0.84129,4
0.53739,0.80547,4
0.4871,0.86517,4
0.49012,0.84446,4
0.50142,0.80547,4
0.45876,0.84502,4
0.4614,0.82972,4
0.47377,0.80722,4
0.4605,0.80131,4
0.49299,0.88319,4
0.49396,0.83279,4
0.4497,0.8819,4
0.45075,0.86507,4
0.43027,0.86039,4
0.5119,0.83256,4
0.48404,0.86841,4
0.4893,0.84656,4
0.47325,0.84109,4
0.45687,0.83893,4
0.50494,0.83027,4
0.46357,0.80788,4
0.44105,0.87254,4
0.46127,0.7966,4
0.4476,0.79167,4
0.50717,0.85801,4
0.48344,0.82617,4
0.43139,0.76829,4
0.5124,0.84465,4
0.46839,0.83404,4
0.4767,0.82964,4
0.47739,0.89211,4
0.47471,0.86226,4
0.53281,0.81731,4
0.50051,0.79694,4
0.51119,0.90293,4
0.49464,0.79254,4
0.50971,0.78246,4
0.41405,0.8254,4
0.44136,0.81498,4
0.44559,0.79482,4
0.44824,0.83466,4
0.55237,0.8236,4
0.53102,0.85885,4
0.54601,0.84486,4
0.50585,0.82634,4
0.45067,0.85789,4
0.4955,0.78979,4
0.46409,0.9265,4
0.51445,0.87171,4
0.48153,0.81225,4
0.51054,0.84921,4
0.47636,0.76756,4
0.52101,0.86174,4
0.43475,0.83836,4
0.5235,0.82648,4
0.48865,0.84307,4
0.45751,0.82342,4
0.46105,0.80145,4
0.4594,0.84654,4
0.51658,0.79148,4
0.49113,0.85767,4
0.48355,0.84655,4
0.47301,0.84552,4
0.46553,0.83457,4
0.47392,0.77925,4
0.52436,0.81361,4
0.4872,0.88897,4
0.4517,0.81075,4
0.43975,0.83729,4
0.46202,0.80244,4
0.51935,0.81414,4
0.47231,0.84005,4
0.49689,0.81288,4
0.52263,0.85733,4
0.47639,0.89516,4
0.49067,0.87245,4
0.44032,0.84622,4
0.54976,0.82107,4
0.51112,0.78995,4
0.49571,0.82706,4
0.47116,0.84731,4
0.48026,0.8079,4
0.42626,0.87515,4
0.44371,0.85961,4
0.47367,0.83427,4
0.50663,0.81978,4
0.52108,0.90121,4
0.44423,0.89839,4
0.45959,0.80907,4
0.43478,0.83737,4
0.51714,0.82875,4
0.51294,0.87881,4
0.50864,0.82442,4
0.45098,0.81141,4
0.49773,0.85727,4
0.4689,0.84297,4
0.44135,0.85534,4
0.53041,0.85863,4
0.47663,0.75312,4
0.44893,0.85783,4
0.50972,0.83975,4
0.46804,0.89356,4
0.46436,0.82662,4
0.51834,0.82539,4
0.48554,0.84491,4
0.50431,0.85054,4
0.49197,0.82683,4
0.48335,0.80063,4
0.46024,0.86955,4
0.51649,0.86151,4
0.43461,0.82074,4
0.45857,0.80238,4
0.48735,0.83935,4
0.49287,0.86034,4
0.44466,0.81746,4
0.46607,0.85211,4
0.47126,0.84275,4
0.50091,0.80585,4
0.49565,0.82676,4
0.48619,0.83418,4
0.46009,0.8614,4
0.54021,0.82724,4
0.49368,0.82111,4
0.49317,0.83501,4
0.55519,0.84294,4
0.49109,0.85185,4
0.48364,0.86954,4
0.48395,0.82305,4
0.41133,0.8326,4
0.49661,0.87302,4
0.45117,0.85734,4
0.51484,0.83846,4
0.46171,0.79682,4
0.49373,0.84697,4
0.49237,0.88404,4
0.4583,0.8555,4
0.49964,0.83297,4
0.53634,0.79663,4
0.48588,0.87082,4
0.47546,0.81013,4
0.47442,0.86099,4
0.52747,0.84859,4
0.51037,0.84635,4
0.49714,0.80117,4
0.49507,0.80081,4
0.50998,0.8158,4
0.51846,0.87659,4
0.48224,0.86873,4
0.43562,0.80848,4
0.5273,0.81895,4
0.44518,0.82518,4
0.45373,0.85132,4
0.48505,0.80321,4
0.5059,0.86782,4
0.54574,0.84053,4
0.451,0.81336,4
0.5113,0.79645,4
0.42776,0.81531,4
0.48605,0.81702,4
0.47967,0.83969,4
0.48507,0.85813,4
0.53219,0.77283,4
0.43989,0.83527,4
0.44001,0.83386,4
0.48119,0.87046,4
0.52645,0.84656,4
0.46391,0.86267,4
0.42955,0.80387,4
0.53712,0.82157,4
0.46903,0.8728,4
0.46443,0.86463,4
0.51148,0.86067,4
0.51692,0.88675,4
0.52926,0.85439,4
0.51411,0.79769,4
0.45878,0.8339,4
0.46022,0.82318,4
0.44252,0.91312,4
0.49224,0.84485,4
0.50009,0.85312,4
0.51533,0.85276,4
0.49052,0.83077,4
0.48339,0.80899,4
0.4764,0.85995,4
0.4848,0.82836,4
0.48283,0.78548,4
0.49926,0.78383,4
0.49249,0.84218,4
0.46923,0.80463,4
0.47259,0.8188,4
0.49617,0.83222,4
0.49512,0.89362,4
0.47259,0.809,4
0.44139,0.8174,4
0.54723,0.87021,4
0.50902,0.81818,4
0.45546,0.86388,4
0.49797,0.87284,4
0.46907,0.84929,4
0.49339,0.84642,4
0.5263,0.87645,4
0.55071,0.85163,4
0.47456,0.85481,4
0.515,0.80371,4
0.44443,0.79899,4
0.51572,0.7882,4
0.5024,0.83378,4
0.48738,0.7944,4
0.44666,0.81074,4
0.45643,0.85053,4
0.50699,0.88944,4
0.42781,0.83869,4
0.50932,0.8239,4
0.41829,0.80487,4
0.47771,0.89578,4
0.50483,0.82942,4
0.51452,0.86409,4
0.55119,0.80351,4
0.4866,0.85927,4
0.48308,0.86283,4
0.44274,0.8544,4
0.48551,0.83516,4
0.44576,0.74253,4
0.45453,0.8228,4
0.46932,0.8164,4
0.4677,0.82069,4
0.4903,0.85555,4
0.4703,0.87287,4
0.48128,0.81223,4
0.4624,0.85935,4
0.47631,0.83331,4
0.49778,0.83087,4
0.44072,0.78455,4
0.48005,0.83185,4
0.48116,0.8134,4
0.4986,0.83443,4
0.49739,0.88088,4
0.48753,0.9022,4
0.48079,0.81882,4
0.47744,0.81913,4
0.47853,0.79663,4
0.52763,0.77398,4
0.50069,0.86838,4
0.55862,0.80729,4
0.48555,0.84356,4
0.48867,0.85979,4
0.47877,0.87395,4
0.45516,0.85491,4
0.48705,0.86429,4
0.47026,0.79644,4
0.44382,0.80977,4
0.48284,0.84018,4
0.47649,0.83695,4
0.43005,0.87007,4
0.48365,0.86769,4
0.53081,0.88711,4
0.52459,0.8564,4
0.49642,0.81071,4
0.49845,0.86163,4
0.52867,0.84789,4
0.44602,0.79046,4
0.4904,0.81501,4
0.46153,0.86867,4
0.44749,0.86222,4
0.53748,0.7561,4
0.47824,0.82542,4
0.44454,0.84165,4
0.47195,0.84285,4
0.47642,0.7754,4
0.48283,0.7877,4
0.5602,0.87448,4
0.44111,0.80055,4
0.47364,0.84954,4
0.49927,0.8475,4
0.50687,0.88282,4
0.4393,0.82284,4
0.48828,0.83021,4
0.48691,0.80713,4
0.43265,0.87406,4
0.49468,0.78856,4
0.47518,0.82695,4
0.48994,0.87756,4
0.46303,0.85204,4
0.46337,0.84818,4
0.50073,0.84482,4
0.52062,0.79036,4
0.47858,0.87303,4
0.48196,0.83149,4
0.47524,0.86463,4
0.50298,0.9177,4
0.52192,0.82124,4
0.52769,0.84979,4
0.50946,0.83085,4
0.4334,0.79579,4
0.45034,0.88025,4
0.44056,0.80417,4
0.48435,0.87041,4
0.48893,0.84205,4
0.53535,0.86661,4
0.48244,0.81841,4
0.47111,0.8087,4
0.51041,0.89445,4
0.50037,0.78254,4
0.51961,0.82018,4
0.46899,0.84932,4
0.44638,0.85173,4
0.50212,0.81963,4
0.52125,0.85247,4
0.44109,0.84258,4
0.50481,0.90307,4
0.4309,0.87244,4
0.48832,0.87526,4
0.45281,0.84474,4
0.49265,0.82999,4
0.50083,0.85103,4
0.47086,0.83572,4
0.53901,0.80332,4
0.50387,0.83981,4
0.47432,0.83066,4
0.5222,0.85478,4
0.50194,0.84034,4
0.5561,0.85374,4
0.44887,0.85056,4
0.4751,0.83435,4
0.50241,0.86126,4
0.52018,0.86124,4
0.43171,0.85881,4
0.49119,0.79787,4
0.48532,0.83349,4
0.46148,0.85437,4
0.52864,0.82508,4
0.47133,0.7683,4
0.50624,0.8587,4
0.49463,0.81814,4
0.43499,0.84853,4
0.50022,0.85821,4
0.50514,0.88967,4
0.46646,0.82744,4
0.49028,0.87743,4
0.4647,0.83159,4
0.48443,0.85469,4
0.48039,0.79948,4
0.49961,0.82251,4
0.5045,0.87211,4
0.47956,0.80238,4
0.50321,0.86019,4
0.4768,0.81724,4
0.46699,0.852,4
0.55953,0.77186,4
0.50525,0.82494,4
0.43336,0.83412,4
0.51981,0.82405,4
0.49519,0.86601,4
0.50401,0.82427,4
0.50649,0.87049,4
0.49848,0.9233,4
0.47897,0.82945,4
0.46779,0.85554,4
0.47207,0.81236,4
0.43526,0.84609,4
0.47538,0.86523,4
0.47432,0.81276,4
0.53191,0.82663,4
0.48207,0.81547,4
0.47095,0.83191,4
0.56273,0.811,4
0.44415,0.83103,4
0.52035,0.86989,4
0.51173,0.85017,4
0.50974,0.78756,4
0.46052,0.81886,4
0.50175,0.82245,4
0.51867,0.85764,4
0.46138,0.82225,4
0.49744,0.80715,4
0.50649,0.78026,4
0.52039,0.83133,4
0.48177,0.86821,4
0.44428,0.83891,4
0.47881,0.83162,4
0.4761,0.82701,4
0.48139,0.81521,4
0.45222,0.87082,4
0.46856,0.84619,4
0.53995,0.83299,4
0.475,0.82878,4
0.43294,0.81823,4
0.50337,0.84038,4
0.48842,0.82176,4
0.45373,0.84758,4
0.45995,0.79611,4
0.50119,0.81009,4
0.44816,0.80923,4
0.50165,0.76434,4
0.45882,0.80761,4
0.47106,0.81328,4
0.48004,0.8538,4
0.44037,0.8683,4
0.47482,0.82576,4
0.44833,0.86745,4
0.5005,0.82795,4
0.40677,0.82429,4
0.48115,0.87147,4
0.50442,0.83651,4
0.51233,0.84366,4
0.44791,0.80885,4
0.50106,0.91931,4
0.44791,0.86477,4
0.44176,0.84022,4
0.4535,0.81292,4
0.43826,0.82892,4
0.55988,0.84873,4
0.48928,0.78173,4
0.50634,0.85259,4
0.51363,0.87,4
0.47783,0.82922,4
0.51803,0.82332,4
0.49688,0.79872,4
0.41674,0.9039,4
0.4824,0.89359,4
0.52782,0.8535,4
0.48467,0.84909,4
0.48452,0.8441,4
0.46936,0.86379,4
0.52901,0.85595,4
0.4287,0.81546,4
0.47016,0.81249,4
0.45984,0.8333,4
0.41052,0.82131,4
0.50634,0.86303,4
0.45488,0.77465,4
0.52509,0.87682,4
0.45098,0.86287,4
0.5102,0.86126,4
0.45253,0.8496,4
0.44018,0.83585,4
0.55227,0.83013,4
0.49676,0.87982,4
0.4799,0.85346,4
0.47885,0.82138,4
0.48357,0.86017,4
0.47901,0.77206,4
0.40287,0.79513,4
0.42628,0.87218,4
0.47326,0.87635,4
0.52106,0.86941,4
0.42585,0.81498,4
0.48819,0.80824,4
0.49859,0.81544,4
0.51623,0.8248,4
0.48179,0.82556,4
0.53121,0.85497,4
0.47552,0.8277,4
0.52077,0.84245,4
0.50505,0.88289,4
0.49466,0.79928,4
0.49583,0.84194,4
0.4718,0.83301,4
0.44672,0.84902,4
0.47477,0.82261,4
0.4523,0.83513,4
0.51784,0.83526,4
0.46998,0.86233,4
0.50835,0.87309,4
0.47592,0.82757,4
0.44758,0.8742,4
0.48393,0.88046,4
0.48855,0.81539,4
0.45789,0.87686,4
0.48698,0.82302,4
0.44071,0.88648,4
0.49961,0.83785,4
0.46836,0.859,4
0.49936,0.80396,4
0.52304,0.84408,4
0.5113,0.84714,4
0.45831,0.86336,4
0.50152,0.89479,4
0.51606,0.86648,4
0.53438,0.82173,4
0.50449,0.85666,4
0.51788,0.79392,4
0.47775,0.81789,4
0.47431,0.84081,4
0.49165,0.80303,4
0.4771,0.84567,4
0.47462,0.82424,4
0.47971,0.78413,4
0.51002,0.80259,4
0.38655,0.85553,4
0.4512,0.8107,4
0.43572,0.81755,4
0.473,0.89394,4
0.51849,0.84708,4
0.46479,0.84541,4
0.46677,0.87144,4
0.47812,0.80881,4
0.52178,0.86499,4
0.52446,0.82622,4
0.54718,0.83439,4
0.49902,0.81482,4
0.45833,0.84999,4
0.47724,0.86711,4
0.43822,0.83033,4
0.43103,0.83138,4
0.51897,0.84865,4
0.42919,0.79014,4
0.45894,0.87502,4
0.48402,0.85217,4
0.49083,0.78863,4
0.4913,0.84277,4
0.47911,0.82422,4
0.42337,0.82826,4
0.47799,0.86025,4
0.48802,0.86996,4
0.5464,0.83193,4
0.5339,0.86473,4
0.47852,0.84866,4
0.48569,0.8477,4
0.51874,0.88491,4
0.4992,0.85052,4
0.44556,0.81964,4
0.52709,0.82183,4
0.4804,0.8577,4
0.49597,0.84469,4
0.50545,0.83284,4
0.44826,0.85209,4
0.5291,0.81685,4
0.45906,0.80519,4
0.47033,0.82848,4
0.5832,0.83622,4
0.48602,0.73819,4
0.53175,0.86828,4
0.54142,0.81241,4
0.42968,0.80099,4
0.51386,0.84554,4
0.42134,0.75254,4
0.50654,0.83756,4
0.521,0.86877,4
0.54888,0.80625,4
0.48239,0.83665,4
0.46661,0.85204,4
0.51323,0.85251,4
0.44051,0.80305,4
0.48091,0.81746,4
0.44253,0.81669,4
0.46967,0.80556,4
0.49015,0.85891,4
0.4439,0.81868,4
0.50877,0.86774,4
0.44482,0.78263,4
0.47638,0.90001,4
0.52431,0.86217,4
0.47696,0.83511,4
0.46084,0.80084,4
0.47667,0.84884,4
0.48925,0.82856,4
0.53366,0.77006,4
0.45884,0.84583,4
0.48424,0.8073,4
0.52006,0.89071,4
0.48044,0.80759,4
0.51928,0.84226,4
0.50484,0.80021,4
0.4829,0.81783,4
0.43807,0.85684,4
0.50009,0.82294,4
0.45191,0.85319,4
0.46742,0.84598,4
0.5005,0.83658,4
0.46451,0.85645,4
0.39873,0.84996,4
0.50126,0.85743,4
0.45913,0.89032,4
0.49186,0.84597,4
0.50398,0.83441,4
0.47111,0.82814,4
0.4348,0.81432,4
0.45016,0.86408,4
0.44349,0.83699,4
0.45756,0.84151,4
0.47295,0.77473,4
0.46881,0.7933,4
0.49786,0.86947,4
0.47402,0.82297,4
0.50847,0.80921,4
0.48067,0.82185,4
0.50666,0.79687,4
0.48562,0.87902,4
0.49066,0.83719,4
0.45284,0.85612,4
0.51319,0.81328,4
0.51156,0.85724,4
0.53525,0.82224,4
0.42824,0.82516,4
0.47357,0.88936,4
0.45651,0.83261,4
0.49509,0.80212,4
0.48031,0.84803,4
0.52474,0.83487,4
0.51492,0.8295,4
0.44674,0.84036,4
0.46091,0.87996,4
0.50973,0.81865,4
0.47311,0.84659,4
0.5054,0.80559,4
0.51894,0.91868,4
0.51554,0.86689,4
0.51344,0.83677,4
0.49322,0.84227,4
0.46833,0.89133,4
0.47355,0.86475,4
0.52743,0.81978,4
0.48055,0.84509,4
0.49993,0.86579,4
0.52631,0.84042,4
0.4904,0.85223,4
0.49732,0.84454,4
0.52557,0.76256,4
0.51557,0.80335,4
0.47905,0.80478,4
0.51036,0.8705,4
0.4792,0.82753,4
0.49414,0.83125,4
0.5148,0.85167,4
0.49826,0.8189,4
0.50956,0.85005,4
0.45545,0.78227,4
0.47125,0.77764,4
0.51721,0.77843,4
0.45551,0.83317,4
0.49556,0.86004,4
0.50396,0.8637,4
0.49925,0.86546,4
0.46838,0.84986,4
0.50871,0.77228,4
0.41978,0.83563,4
0.49419,0.85187,4
0.49632,0.8186,4
0.47606,0.8303,4
0.45904,0.86332,4
0.48477,0.82174,4
0.49339,0.84976,4
0.49268,0.82345,4
0.44177,0.832,4
0.43374,0.77569,4
0.52591,0.89699,4
0.44873,0.87347,4
0.49649,0.84718,4
0.46689,0.88176,4
0.48087,0.87396,4
0.48833,0.83882,4
0.53544,0.86176,4
0.48026,0.84679,4
0.46305,0.82704,4
0.53095,0.83911,4
0.48495,0.81872,4
0.41252,0.80926,4
0.48799,0.84281,4
0.47647,0.88279,4
0.48786,0.85619,4
0.48721,0.85575,4
0.51387,0.85689,4
0.45679,0.86925,4
0.50816,0.8781,4
0.49872,0.82817,4
0.42818,0.82648,4
0.45174,0.80072,4
0.46431,0.84306,4
0.50169,0.85548,4
0.44741,0.87716,4
0.44592,0.84881,4
0.45724,0.8171,4
0.52135,0.84678,4
0.48965,0.77353,4
0.4463,0.84838,4
0.48691,0.878,4
0.482,0.83033,4
0.48585,0.8914,4
0.42398,0.83719,4
0.50149,0.84236,4
0.48344,0.89529,4
0.49011,0.79659,4
0.51772,0.85027,4
0.45647,0.83018,4
0.47368,0.7922,4
0.51536,0.83888,4
0.52552,0.80646,4
0.53534,0.86568,4
0.508,0.82298,4
0.50328,0.81719,4
0.51784,0.79557,4
0.51747,0.88906,4
0.49295,0.84222,4
0.48015,0.85847,4
0.46891,0.83056,4
0.51497,0.8772,4
0.45055,0.86279,4
0.52505,0.8383,4
0.49724,0.85356,4
0.47244,0.80328,4
0.42731,0.90454,4
0.47678,0.87304,4
0.5286,0.82683,4
0.49229,0.83875,4
0.47658,0.78769,4
0.49263,0.87271,4
0.42259,0.88135,4
0.46262,0.82515,4
0.44072,0.79501,4
0.46599,0.82446,4
0.52681,0.86181,4
0.45178,0.84135,4
0.48409,0.81357,4
0.52521,0.83358,4
0.49012,0.82275,4
0.45251,0.83079,4
0.48809,0.81596,4
0.5133,0.88815,4
0.48412,0.79391,4
0.55301,0.84323,4
0.48828,0.82682,4
0.41456,0.85066,4
0.52127,0.835,4
0.4366,0.86913,4
0.52275,0.81778,4
0.42705,0.86685,4
0.50982,0.81532,4
0.47275,0.79407,4
0.48034,0.81533,4
0.51211,0.89643,4
0.47942,0.78952,4
0.48419,0.86566,4
0.5389,0.87216,4
0.49016,0.84074,4
